date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2023-01-10,1138.0,2402.06,3653.49,0.12,3262.63,normal,635.0,0.38,476.82,460.14,1.0,505.43,23.0,0.0,440.69,2339.13,salary,964.5,Groceries,negative,32.9,high,0.0,0
2019-07-30,1226.0,5357.38,3129.44,0.21,2622.25,normal,685.0,0.35,691.03,378.35,5.0,1546.13,89.0,0.0,158.51,1000.0,freelance,1285.23,Entertainment,positive,14.8,high,2227.94,1
2020-07-24,1585.0,4290.08,2377.93,0.26,2392.0,normal,629.0,0.49,544.02,384.6,7.0,1513.32,99.0,0.0,509.14,1336.85,salary,335.26,Education,positive,39.2,low,1912.15,1
2022-01-15,1768.0,1789.65,4311.9,0.1,3790.92,normal,591.0,0.49,814.75,530.92,6.0,766.87,59.0,0.0,554.72,2337.8,freelance,593.72,Entertainment,negative,75.7,low,0.0,0
2020-01-26,1840.296886,4733.659795,4320.264784,0.254939972,3245.111859,inflation,643.5330683,0.485636404,732.3502532,941.486254,7.205256,1224.025122,86.83561039,0.004151188,467.0561476,1914.441446,mixed,948.0146937,Groceries,neutral,24.15351549,high,436.1743708,1
2021-02-19,1745.0,4120.29,3378.35,0.26,3322.68,normal,728.0,0.56,579.47,45.68,4.0,1864.7,22.0,0.0,294.74,1463.02,salary,1284.47,Insurance,positive,71.9,low,741.94,1
2022-12-11,1161.278054,4710.527012,3276.329699,0.157053972,2949.595364,inflation,709.2056319,0.581886876,697.5218157,238.0626658,9.159770331,89.50031245,83.15652612,0.998459771,437.8006165,2831.184606,mixed,1819.697941,Utilities,positive,30.74807416,low,1545.184219,1
2019-10-28,1441.035448,4084.137802,2206.92707,0.186808006,1946.947133,inflation,618.7897987,0.323181194,652.16545,306.0244647,3.008518942,337.6153311,84.87648952,-0.002780981,723.289711,989.4987631,freelance,1426.552,Education,positive,10.84796538,low,1723.859727,1
2021-09-17,1057.590672,3776.067934,2870.684303,0.392646291,3284.508207,inflation,615.9871209,0.555238201,6.950127734,458.655016,7.004893211,1249.573569,66.89763971,0.006101529,466.1753963,2596.508751,salary,1217.711992,Insurance,positive,79.85692602,medium,902.3862327,1
2019-05-31,1820.346741,4451.352957,3350.331203,0.174696894,3323.127096,inflation,710.800505,0.387811487,568.5593445,869.2715868,9.018931148,926.4200891,41.28207457,-0.003131235,848.2062589,2172.539155,salary,1153.358403,Investments,positive,20.80012181,high,1198.258779,1
2021-07-19,1044.242863,4027.522109,3099.037166,0.364190451,2603.231307,inflation,609.2573031,0.095150675,333.4494989,264.3330596,1.039363063,1062.564348,94.3190688,-0.011644378,526.1469425,1609.918861,mixed,1282.316565,Healthcare,positive,98.43418929,high,852.9907138,1
2019-05-01,1804.0,3979.12,4280.9,0.35,4101.56,inflation,750.0,0.27,522.42,404.11,7.0,783.1,59.0,0.0,228.5,2087.76,freelance,1308.97,Dining Out,negative,85.7,high,0.0,0
2022-02-14,1093.074192,4527.991256,3500.010442,0.284457045,2594.575545,recession,667.4032171,0.586783245,692.9783909,668.3512725,6.024098676,551.5355346,43.01473575,-0.019641341,505.6693541,2314.335149,freelance,1283.026504,Groceries,positive,83.60571586,low,1087.958913,1
2023-02-09,1428.0,3053.5,3055.04,0.29,3860.91,recession,675.0,0.13,865.53,938.03,2.0,966.04,98.0,0.0,69.57,3514.52,salary,1256.0,Dining Out,neutral,49.7,low,0.0,0
2020-10-22,1996.806442,4057.793321,1023.267351,0.187763359,3832.514539,inflation,706.4027145,0.270808119,382.3376341,754.2178956,7.889054089,671.7135085,63.12900483,0.002152358,579.6292205,1813.480945,freelance,1122.825216,Groceries,positive,69.94548019,medium,2998.370769,1
2020-09-22,1190.814987,5298.828407,2330.03203,0.094831101,3641.552807,recession,645.8514455,0.572367214,706.4470183,466.0367747,7.089767331,1585.722009,86.26815222,-0.009766334,344.3216667,1831.420099,mixed,2293.118987,Transportation,positive,97.69655336,medium,2903.580753,1
2020-07-24,1308.002922,4768.752982,2188.615788,0.213983204,3383.653749,normal,645.0118505,0.200677438,570.1272063,345.8689652,4.745324058,383.8078957,37.19552777,-0.008553578,488.5136908,3677.437186,freelance,1007.931685,Rent,positive,47.39032155,high,2601.054752,1
2022-03-16,1214.986532,3629.110831,2871.749877,0.167113727,2502.704856,normal,692.5543791,0.10660029,416.1589475,410.0840169,4.052343834,1730.805483,95.03271292,0.007110299,312.2339483,2586.021386,salary,1020.523583,Healthcare,positive,68.96797886,low,906.4672743,1
2021-02-19,1707.0,4475.73,3712.6,0.25,3709.59,normal,712.0,0.33,754.26,477.1,1.0,1177.57,99.0,0.0,677.15,2384.39,salary,1489.97,Dining Out,positive,16.9,high,763.13,1
2020-09-22,1402.293506,3330.047222,5839.961729,0.11960463,3014.937145,inflation,691.4667585,0.556497801,555.0518793,387.8593911,4.966954177,1067.709694,49.27372499,-0.002859548,891.5591862,2060.499842,mixed,1114.562792,Groceries,negative,35.28170496,high,74.96857529,1
2021-09-17,1471.009422,6033.237712,3367.195788,0.334302857,2843.514806,recession,676.1341985,0.146170059,924.1942194,774.2240593,7.129381187,1542.119718,85.99306523,-0.017704623,20.40361092,3573.470096,freelance,1147.439914,Transportation,positive,75.36546091,high,2617.786648,1
2022-05-15,1816.0,3996.81,2217.87,0.2,2595.98,inflation,644.0,0.11,404.71,0.0,1.0,684.03,76.0,0.0,450.36,2312.53,salary,1066.21,Dining Out,positive,91.1,low,1778.94,1
2021-07-19,1421.0,2980.36,2083.75,0.15,3026.26,recession,690.0,0.23,365.45,213.49,6.0,453.89,78.0,0.0,96.31,2709.84,salary,1127.79,Rent,positive,84.0,medium,896.61,1
2022-07-14,1284.0,2833.68,3269.74,0.06,2883.34,inflation,648.0,0.43,573.89,201.44,7.0,1529.41,22.0,0.0,488.99,2912.98,mixed,1512.29,Investments,negative,56.8,medium,0.0,0
2022-04-15,1128.0,4805.37,2235.81,0.21,2579.08,normal,696.0,0.34,817.56,592.76,4.0,1086.82,59.0,0.0,368.48,1954.77,freelance,1202.22,Healthcare,positive,34.7,medium,2569.56,1
2023-11-06,1933.0,4019.7,2752.15,0.28,2701.8,normal,689.0,0.33,426.17,353.85,7.0,1568.92,25.0,0.0,593.34,1068.64,salary,1865.37,Transportation,positive,82.2,low,1267.55,1
2021-03-21,1405.774593,4346.943111,2068.471548,0.318633892,2873.843343,normal,627.5279934,0.181226794,528.8013932,-11.37774237,7.998483445,1374.758269,48.09440232,-0.000607027,778.3580406,2667.249677,mixed,1539.495974,Insurance,positive,18.02722712,medium,2277.884733,1
2023-04-10,1264.815026,3222.522584,2186.552387,0.163493929,2508.369496,normal,770.7467693,0.37151629,351.0491517,264.7478504,9.12260951,978.3526429,40.06017069,-0.009389,208.5309862,1897.610965,mixed,1217.996849,Investments,positive,97.37646414,low,1058.582061,1
2019-01-01,1297.0,4442.01,3199.04,0.26,3945.33,inflation,754.0,0.26,363.8,0.0,4.0,359.89,55.0,0.0,733.97,2697.83,salary,336.38,Insurance,positive,82.5,medium,1242.97,1
2021-01-20,1163.0,2742.74,4821.02,0.25,2859.9,inflation,656.0,0.45,524.49,440.24,2.0,236.41,49.0,0.0,631.79,1848.95,salary,1398.78,Entertainment,negative,23.7,low,0.0,0
2023-05-10,1930.0,4209.95,3947.05,0.3,3521.72,recession,636.0,0.28,145.2,107.43,7.0,799.43,70.0,0.0,746.55,2882.91,freelance,1550.14,Healthcare,neutral,19.0,low,262.9,1
2022-10-12,1224.0,3550.25,3313.66,0.12,2045.98,inflation,673.0,0.59,639.13,0.0,4.0,688.51,74.0,0.0,442.26,2363.54,salary,1338.92,Rent,neutral,86.8,high,236.59,1
2021-01-20,1336.0,3353.89,1413.99,0.08,3024.85,normal,650.0,0.13,753.58,745.22,4.0,410.35,22.0,0.0,771.26,3507.66,salary,1282.28,Groceries,positive,92.8,medium,1939.9,1
2020-08-23,1865.163231,4833.89105,2550.622331,0.172603422,2717.045428,inflation,822.5572575,0.15124248,514.4601415,28.51153276,2.924947215,246.471041,97.29437369,-0.008899497,641.8059129,2028.4623,mixed,1059.385853,Insurance,positive,84.65240525,high,2279.912253,1
2023-02-09,1875.0,3083.29,1030.32,0.3,2081.86,inflation,703.0,0.48,29.32,206.94,2.0,1646.81,28.0,0.0,380.16,1930.69,salary,876.66,Insurance,positive,94.4,medium,2052.97,1
2019-11-27,1183.794811,5083.615754,3213.320161,0.381884026,2825.202689,normal,646.3505569,0.175357892,475.9983878,19.38222089,6.834675304,688.5389797,47.23467533,-0.003313862,424.1011869,2045.518897,salary,1479.433582,Rent,positive,36.24526043,low,1874.561322,1
2021-08-18,1698.0,3898.94,1240.61,0.12,2221.74,recession,649.0,0.49,468.67,976.71,2.0,1244.12,97.0,0.0,218.27,1994.69,mixed,946.26,Insurance,positive,56.8,high,2658.33,1
2022-01-15,1909.0,4213.27,2797.13,0.21,2661.85,normal,806.0,0.44,514.12,105.22,3.0,860.85,38.0,0.0,733.79,2474.3,salary,1368.35,Rent,positive,92.5,low,1416.14,1
2019-10-28,1392.396166,3181.680668,3747.408863,0.051147356,2961.635894,normal,690.7106054,0.519110451,849.0332321,289.0267675,6.023111747,1137.707046,53.8660499,0.001300774,297.0345532,1914.846975,salary,386.6617748,Rent,negative,2.228757685,high,-27.81806798,0
2023-03-11,1677.0,4557.22,3593.32,0.26,2136.21,normal,670.0,0.4,505.12,594.26,2.0,241.06,45.0,0.0,734.9,2254.72,freelance,300.0,Groceries,positive,74.2,medium,963.9,1
2020-06-24,1502.0,4617.04,3659.12,0.26,2351.05,normal,761.0,0.44,559.62,421.09,1.0,384.99,30.0,0.0,421.17,2818.8,salary,1062.99,Insurance,positive,62.4,medium,957.92,1
2020-08-23,1385.381655,4693.366306,834.9668106,0.137933866,3455.239016,inflation,685.6861313,0.437802081,453.7692233,833.6170424,8.914211141,1093.652545,49.78134176,0.006061712,330.3556837,1938.502105,freelance,1343.10034,Utilities,positive,52.56683335,medium,3767.152676,1
2020-08-23,1694.0,5530.99,996.21,0.26,1673.99,inflation,668.0,0.1,563.79,597.11,6.0,1304.41,50.0,0.0,437.43,1887.29,salary,1249.45,Utilities,positive,69.7,high,4534.78,1
2019-05-01,1921.0,5547.65,2672.09,0.19,2714.93,normal,718.0,0.21,566.76,545.07,9.0,688.09,57.0,0.0,1111.81,2464.38,freelance,922.7,Utilities,positive,86.0,low,2875.56,1
2021-06-19,1589.095233,3655.853426,3521.227441,0.235514139,2586.544025,recession,640.3426875,0.279395635,390.1854144,498.7484114,3.923439964,1360.275428,26.21068789,0.015513336,612.3497401,2037.20537,freelance,1030.595573,Insurance,neutral,44.38617595,high,160.3973962,1
2022-09-12,1153.0,4839.76,2516.88,0.23,3283.88,inflation,657.0,0.22,443.67,614.24,2.0,604.23,28.0,0.0,900.06,1070.96,salary,1084.68,Insurance,positive,3.7,low,2322.88,1
2023-09-07,1432.0,3035.68,2846.88,0.4,2889.28,inflation,631.0,0.53,610.9,344.4,3.0,1150.27,50.0,0.0,897.23,1452.31,salary,1335.64,Rent,neutral,79.6,high,188.8,1
2019-05-31,1954.0,3393.87,1795.98,0.25,1835.81,inflation,557.0,0.56,388.77,454.03,1.0,1012.83,79.0,0.0,736.27,2560.57,salary,1571.43,Utilities,positive,63.2,low,1597.89,1
2022-11-11,1258.103604,4187.271749,1885.508774,0.25799842,3318.114071,recession,651.9384213,0.490790299,937.7651027,500.5356319,8.877650447,1461.352474,31.01709587,1.000493927,804.7276757,2908.692103,mixed,1087.228631,Healthcare,positive,53.16863301,high,2418.961217,1
2020-03-26,1879.960038,4159.772863,1849.165188,0.39610958,3145.534974,normal,733.2761692,0.438520845,308.9988471,422.3849475,7.056805218,169.825441,65.72292216,-0.002476136,533.0795342,2762.82086,salary,1075.637264,Rent,positive,62.14929167,medium,2351.408581,1
2023-10-07,1137.0,3688.64,2393.49,0.18,2847.23,normal,664.0,0.52,207.58,192.45,9.0,1857.33,62.0,0.0,542.26,2242.48,salary,1443.14,Entertainment,positive,76.8,low,1295.15,1
2023-08-08,1036.0,4850.12,1752.14,0.14,3573.38,normal,703.0,0.32,512.53,627.08,1.0,1163.01,24.0,0.0,368.38,2357.52,salary,889.28,Healthcare,positive,95.4,medium,3097.98,1
2021-11-16,1668.535576,3439.574259,1871.006614,0.226840258,3556.850101,inflation,701.0724308,0.244464718,623.7676756,117.0195425,8.123779239,2041.567025,19.44904098,0.014098381,632.8735735,2470.725117,mixed,868.4716306,Investments,positive,20.07257282,high,1598.500454,1
2022-12-11,1563.596751,3401.824945,3051.293871,0.390752308,2031.829487,recession,680.2777216,0.515360981,500.3360604,302.6522403,4.11616108,1111.539685,63.12626844,-0.006956516,888.7121303,1839.141798,freelance,1682.479307,Transportation,neutral,89.12381156,low,361.0852019,1
2022-01-15,1117.0,4224.96,2896.18,0.23,3389.0,recession,590.0,0.39,478.88,113.33,4.0,632.33,93.0,0.0,748.45,1618.49,salary,647.79,Dining Out,positive,13.9,low,1328.78,1
2019-07-30,1183.0,2312.95,3945.06,0.14,3176.74,normal,731.0,0.36,349.9,521.98,5.0,0.0,29.0,0.0,120.68,2156.2,salary,1000.82,Rent,negative,0.6,medium,0.0,0
2023-02-09,1209.0,2672.05,3614.9,0.35,2327.68,normal,623.0,0.25,446.73,3.07,5.0,1736.19,86.0,0.0,408.37,2467.85,salary,1399.77,Insurance,negative,50.0,medium,0.0,0
2023-02-09,1592.581494,6549.131819,3480.002736,0.348233884,2265.55491,inflation,785.6323926,0.332877622,480.2679331,649.2723325,8.086605822,354.8740234,35.7890172,-0.002723427,395.5376962,2417.446773,mixed,1681.658997,Dining Out,positive,91.52330816,medium,3117.316758,1
2023-09-07,1632.507666,3683.63504,2948.534271,0.235517778,2990.953078,inflation,631.2093482,0.383737242,469.933795,216.0380143,5.080703533,487.4601283,86.95465778,-0.006460027,205.4108345,3125.63175,salary,1044.247508,Insurance,positive,40.45881407,medium,896.467961,1
2019-03-02,1040.918924,3562.420381,2115.495874,0.110095417,2742.710203,inflation,585.7694961,0.251525797,822.4138933,226.0166914,3.769736456,2019.965179,58.56856559,-0.004069053,601.8476569,1364.454576,mixed,792.0340465,Groceries,positive,51.2877821,low,1434.011906,1
2020-01-26,1647.866112,5210.634658,3102.252703,0.269047935,2353.422868,recession,685.2034217,0.246526824,252.6842368,291.4789068,0.975759981,440.4904686,82.26285527,0.005367654,466.8196831,3168.280354,freelance,1456.709746,Education,positive,50.78192815,low,2013.828703,1
2022-08-13,1743.056595,3312.072783,3870.637337,0.106397026,2703.669548,inflation,713.1947851,0.573857786,165.1316414,51.87352296,7.017597702,1501.607478,39.27992996,-0.005520805,482.0852755,3442.726685,mixed,1310.966893,Education,negative,13.04033583,medium,70.39547578,1
2020-09-22,1742.0,4344.08,2928.69,0.33,3398.67,recession,693.0,0.2,669.47,102.47,1.0,164.9,94.0,0.0,388.6,1522.24,salary,1074.34,Insurance,positive,45.3,medium,1415.39,1
2020-06-24,1575.164239,3960.472314,5219.819786,0.070553018,3036.254436,recession,750.0440769,0.24113884,457.0893936,444.6647544,2.823871587,845.9400452,92.88612886,0.009342304,185.5274927,1410.584455,salary,872.6037068,Transportation,negative,75.73408817,medium,29.45872065,1
2021-06-19,1206.0,4865.31,4036.2,0.23,2249.48,normal,667.0,0.4,595.98,579.2,4.0,862.97,62.0,0.0,312.48,3217.77,salary,1387.64,Healthcare,positive,41.6,low,829.11,1
2022-10-12,1247.514027,6343.810829,5072.184991,0.075674693,2609.449365,recession,804.1773403,0.343699439,833.9180588,-6.245380901,9.182270827,1644.03431,75.21174504,-0.004579065,686.271489,2633.38556,mixed,1696.79661,Transportation,positive,35.4585404,medium,1297.371838,1
2022-08-13,1296.331258,3212.529329,4159.32126,0.182794149,1886.54868,normal,684.8499113,0.339996664,634.1133446,401.6870966,3.076718714,909.4003904,41.77042063,-0.015846827,711.4657273,3139.504272,freelance,1105.518778,Groceries,negative,8.915295569,high,-32.28704055,0
2023-09-07,1311.556206,3456.953446,2671.955735,0.397781637,3341.330408,normal,641.83114,0.197128469,633.9608908,208.8311654,7.092894361,682.9064826,51.41125712,-0.003753638,1085.696248,1523.355502,salary,1851.114421,Groceries,positive,22.68993654,low,862.4749655,1
2022-02-14,1195.413538,4624.529826,2307.805511,0.254934602,3294.18907,normal,656.3571091,0.418345754,407.6974459,336.8365644,8.90318438,18.13381329,38.26825499,0.004174322,444.0574883,962.5288975,salary,1031.951712,Education,positive,39.44927775,low,2338.507646,1
2022-01-15,1393.0,3988.51,2911.85,0.18,3015.69,recession,759.0,0.47,449.98,83.17,3.0,445.1,31.0,0.0,309.24,2575.14,salary,765.94,Insurance,positive,7.8,high,1076.66,1
2021-12-16,1147.271982,3978.624781,2394.26098,0.358840579,3561.765293,inflation,697.9624631,0.445374663,734.6609884,387.4561191,4.062431215,814.6123102,77.7300051,-0.009730424,181.7921729,1100.578563,freelance,1008.44676,Groceries,positive,34.71911384,medium,1371.519428,1
2019-08-29,1064.0,3248.45,3543.08,0.18,3388.0,normal,645.0,0.32,370.96,506.02,6.0,864.63,31.0,0.0,572.56,2542.38,mixed,1326.8,Investments,negative,41.2,low,0.0,0
2023-05-10,1698.308905,3983.323739,4220.569856,0.170174358,2562.466034,inflation,626.8691236,0.451696143,653.6128193,753.4380848,1.061080103,777.3931268,54.09877563,0.011786891,514.5513442,1017.309762,salary,1658.375577,Transportation,negative,71.54468601,medium,16.99463804,1
2020-02-25,1896.0,4503.57,3132.76,0.06,3073.21,normal,645.0,0.34,539.49,379.39,7.0,435.69,46.0,0.0,709.61,1000.0,salary,1388.84,Groceries,positive,76.5,low,1370.81,1
2019-05-01,1633.0,2256.07,2411.77,0.28,2931.69,normal,646.0,0.21,716.82,407.9,8.0,291.02,46.0,0.0,238.23,2062.59,mixed,300.0,Utilities,neutral,79.0,medium,0.0,0
2021-08-18,1082.223737,3618.697403,2131.997981,0.25270366,2482.831029,normal,710.9011092,0.260906273,185.2959411,400.470312,8.107520077,719.733706,74.0340397,0.006174375,707.96383,2475.105025,mixed,961.7236942,Entertainment,positive,97.90436804,medium,1552.953586,1
2020-12-21,1408.0,3950.15,1997.49,0.24,2281.96,inflation,744.0,0.42,651.98,166.56,4.0,1080.81,77.0,0.0,597.76,1393.77,salary,721.81,Insurance,positive,72.8,high,1952.66,1
2020-12-21,1765.081599,3237.973559,1986.334149,0.057524315,2943.351078,recession,735.0651952,0.512988836,408.0262378,280.0997663,3.234498849,741.2112083,49.35464657,-0.003952983,919.9352891,1892.089197,freelance,1262.683588,Utilities,positive,89.22368864,high,1260.011711,1
2019-05-01,1799.0,4025.6,3903.41,0.33,2593.2,normal,657.0,0.57,403.76,190.2,7.0,866.26,23.0,0.0,260.9,1625.73,freelance,1610.4,Entertainment,neutral,15.7,low,122.19,1
2020-01-26,1945.0,5866.09,2721.01,0.06,2751.2,inflation,703.0,0.17,712.0,0.0,8.0,1164.18,41.0,0.0,607.83,2221.14,salary,1630.53,Transportation,positive,18.9,low,3145.08,1
2020-04-25,1697.041408,3406.256899,2387.634083,0.113678227,1857.867734,inflation,664.317668,0.22061367,333.8285464,440.3178476,6.848599448,1590.445725,43.78711592,0.005156523,139.3934154,2068.054233,mixed,1562.086368,Insurance,positive,13.12928113,medium,1099.29226,1
2022-10-12,1623.662027,2376.492968,3582.014097,0.309281603,2189.122246,recession,679.4258879,0.29366282,465.9816747,112.09613,7.889038323,1347.269356,78.4373899,-0.008078047,420.1557409,2976.971277,mixed,1366.923205,Education,negative,26.62018729,low,19.6191412,1
2023-04-10,1782.278879,4069.484855,2524.373332,0.154600613,3015.235568,inflation,566.5266583,0.500093187,703.8641599,470.0516993,1.085564366,31.1278547,94.77218514,-0.015870252,473.2727516,3146.540234,salary,996.1470121,Transportation,positive,27.90010233,low,1550.242385,1
2020-08-23,1713.0,4390.52,2432.35,0.35,3043.7,recession,675.0,0.59,526.76,602.44,4.0,921.14,77.0,0.0,651.46,2447.35,mixed,1921.79,Insurance,positive,2.7,high,1958.17,1
2021-09-17,1440.0,4377.63,2794.15,0.39,3077.36,normal,692.0,0.29,266.4,736.35,8.0,82.81,43.0,0.0,429.96,1431.11,salary,1077.81,Transportation,positive,82.7,low,1583.48,1
2023-07-09,1492.835101,7026.235134,2070.454549,0.316459654,1514.305619,normal,654.6486776,0.440517401,317.4361105,234.2136999,6.004723261,1123.271853,75.56086008,0.003975255,626.428842,2114.765646,salary,1206.954525,Transportation,positive,2.908435749,low,4808.350008,1
2021-11-16,1330.131727,2080.178677,4856.544118,0.302940135,3451.621573,recession,627.1893381,0.392630414,502.9570335,646.8858769,1.968187065,144.5079075,70.13334247,-0.008392986,714.0279763,2820.848871,mixed,1336.128473,Entertainment,negative,64.86738339,low,56.82162469,1
2020-04-25,1336.18703,3673.166394,2383.139085,0.298746874,2282.964325,recession,702.6562637,0.157664603,122.206857,842.9928647,3.049148851,904.1832593,89.47398614,-0.004858375,449.9505753,1722.177063,freelance,1360.932638,Utilities,positive,31.05806508,high,1280.749071,1
2019-03-02,1773.0,4523.31,2253.18,0.4,2626.34,normal,686.0,0.5,224.37,308.4,2.0,895.96,83.0,0.0,560.83,2474.42,salary,1837.08,Rent,positive,29.4,medium,2270.13,1
2023-10-07,1741.676207,6040.24379,2349.682737,0.161310913,2581.827529,recession,708.8694352,0.105469285,489.8900135,326.3398246,8.071563324,500.5186589,59.06420833,-0.008167869,663.1597286,2907.185221,salary,1361.734063,Healthcare,positive,79.68005814,medium,3806.063617,1
2021-08-18,1932.862867,5772.310615,3393.0879,0.242068796,2712.33311,inflation,594.170511,0.312139423,863.8050119,274.4246515,4.116929651,1379.034184,29.48659629,-0.007994511,801.9215602,2161.960019,mixed,786.1489489,Utilities,positive,96.6026849,high,2212.716053,1
